time_s,power_W
716,35694.070928392
716.011615090889,35901.4057542806
716.023230181777,36108.7412730903
716.034845272666,36316.0774888241
716.134845272666,38101.1658212743
716.234845272666,39886.3086618125
716.334845272666,41671.5085636956
716.434845272666,43456.768080181
716.534845272666,45242.0897645253
716.634845272666,47027.4761699862
716.734845272666,48812.9298498203
716.834845272666,50598.4533572846
716.934845272666,52384.0492456369
717,53547.4895352761
717.065154727334,54710.9623417057
717.130309454668,55874.4683711317
717.195464182002,57038.0083297632
717.260618909335,58201.5829238061
717.360618909335,59987.5155695725
717.460618909335,61773.5340205783
717.560618909335,63559.6408300819
717.660618909335,65345.8385513394
717.760618909335,67132.129737608
717.860618909335,68918.5169421454
717.960618909335,70705.0027182081
718,71408.5679133858
718.001013978387,51097.8082820065
718.002027956775,51106.4513790431
718.003041935162,51115.0944807482
718.00405591355,51123.7375871226
718.00605008074,51140.7357925946
718.00804424793,51157.7340161318
718.010038415121,51174.7322577276
718.013931419532,51207.9162023007
718.017824423943,51241.1002158142
718.021717428354,51274.2842983246
718.025610432765,51307.4684498766
718.034313119414,51381.6508075309
718.043015806063,51455.8335109294
718.051718492712,51530.0165605673
718.060421179362,51604.1999569546
718.069123866011,51678.3837005784
718.093367942959,51885.0477381609
718.117612019908,52091.7144852483
718.141856096856,52298.3839526154
718.166100173805,52505.0561510481
718.266100173805,53357.5499507915
718.366100173805,54210.0911548751
718.466100173805,55062.680519819
718.566100173805,55915.3188021437
718.666100173805,56768.0067583698
718.766100173805,57620.7451450178
718.866100173805,58473.5347186089
718.966100173805,59326.3762356626
719,59615.4999505678
719.001277094023,83344.2954790772
719.002554188045,83367.1211826526
719.003831282068,83389.9469057016
719.005108376091,83412.7726481405
719.007323197659,83452.3586181113
719.009538019227,83491.9446466261
719.011752840795,83531.5307337267
719.013967662363,83571.1168793894
719.018921980235,83659.6670461489
719.023876298106,83748.217506539
719.028830615978,83836.7682609026
719.03378493385,83925.3193095193
719.041990106402,84071.9751889584
719.050195278955,84218.6318777998
719.058400451507,84365.2893774586
719.066605624059,84511.9476893456
719.094501890475,85010.568445483
719.12239815689,85509.198661818
719.150294423306,86007.8383937844
719.250294423306,87795.3958190744
719.350294423306,89583.0787870234
719.450294423306,91370.8898508872
719.550294423306,93158.8315639204
719.650294423306,94946.9064793825
719.750294423306,96735.1171505308
719.850294423306,98523.4661306196
719.950294423306,100311.955972909
720,101200.988363043
720.049705576694,102090.056499585
720.099411153388,102979.160696094
720.149116730082,103868.301266114
720.249116730082,105657.227250554
720.349116730082,107446.304280151
720.449116730082,109235.534908162
720.549116730082,111024.921687847
720.649116730082,112814.467172462
720.749116730082,114604.173915261
720.849116730082,116394.044469504
720.949116730082,118184.08138845
721,119094.9753879
721.050883269918,120005.913458392
721.101766539836,120916.895936297
721.201766539836,122707.364549706
721.301766539836,124498.008531872
721.401766539836,126288.830436053
721.501766539836,128079.832815503
721.601766539836,129871.018223482
721.701766539836,131662.389213247
721.801766539836,133453.948338052
721.901766539836,135245.698151158
722,137005.984126594
722.098233460164,138766.458996831
722.196466920328,140527.125182194
722.294700380493,142287.985102998
722.394700380493,144080.712196198
722.494700380493,145873.64511682
722.594700380493,147666.786418124
722.694700380493,149460.138653369
722.794700380493,151253.704375806
722.894700380493,153047.486138698
722.994700380493,154841.486495301
723,154936.567836194
723.005299619507,155031.649798584
723.010599239014,155126.732382847
723.015898858521,155221.815589363
723.068895053593,156172.681962038
723.121891248664,157123.610978024
723.174887443735,158074.603017374
723.227883638806,159025.658460117
723.327883638806,160820.405559869
723.427883638807,162615.382313613
723.527883638807,164410.591274604
723.627883638807,166206.034996102
723.727883638807,168001.716031365
723.827883638807,169797.636933645
723.927883638807,171593.800256205
724,172889.279773789
724.072116361193,174184.887654085
724.144232722387,175480.624854725
724.21634908358,176776.492333338
724.31634908358,178573.621599177
724.41634908358,180371.005757076
724.51634908358,182168.647360289
724.61634908358,183966.548962071
724.71634908358,185764.713115681
724.81634908358,187563.142374378
724.91634908358,189361.83929141
725,190866.673196438
725.08365091642,192371.697675915
725.167301832839,193876.914224379
725.250952749259,195382.32433637
725.350952749259,197182.214167643
725.450952749259,198982.385307067
725.550952749259,200782.840307895
725.650952749259,202583.581723385
725.750952749259,204384.612106793
725.850952749259,206185.93401138
725.950952749259,207987.549990393
726,208871.301361223
726.000171974351,28640.1277701857
726.000343948702,28640.1277701857
726.000515923053,28640.1277701857
726.000687897405,28640.1277701857
726.00137249429,28640.1277701857
726.002057091176,28640.1277701857
726.002741688062,28640.1277701857
726.004433432242,28640.1277701857
726.006125176422,28640.1277701857
726.007816920602,28640.1277701857
726.009508664782,28640.1277701857
726.011988057248,28640.1277701857
726.014467449715,28640.1277701857
726.016946842181,28640.1277701857
726.019426234648,28640.1277701857
726.021905627114,28640.1277701857
726.026411122768,28640.1277701857
726.030916618423,28640.1277701857
726.035422114077,28640.1277701857
726.039927609731,28640.1277701857
726.044433105385,28640.1277701857
726.051805944528,28640.1277701857
726.05917878367,28640.1277701857
726.066551622813,28640.1277701857
726.073924461955,28640.1277701857
726.081297301098,28640.1277701857
726.097023048904,28640.1277701857
726.11274879671,28640.1277701857
726.128474544515,28640.1277701857
726.144200292321,28640.1277701857
726.159926040127,28640.1277701857
726.240840880321,28640.1277701857
726.321755720514,28640.1277701857
726.402670560708,28640.1277701857
726.483585400901,28640.1277701857
726.583585400901,28640.1277701857
726.683585400901,28640.1277701857
726.783585400901,28640.1277701857
726.883585400901,28640.1277701857
726.983585400901,28640.1277701857
727,28640.1277701857
727.016414599099,28640.1277701857
727.032829198198,28640.1277701857
727.049243797296,28640.1277701857
727.149243797296,28640.1277701857
727.249243797296,28640.1277701857
727.349243797296,28640.1277701857
727.449243797296,28640.1277701857
727.549243797296,28640.1277701857
727.649243797296,28640.1277701857
727.749243797296,28640.1277701857
727.849243797296,28640.1277701857
727.949243797297,28640.1277701857
728,28640.1277701857
728.050756202703,28640.1277701857
728.101512405407,28640.1277701857
728.15226860811,28640.1277701857
728.252268608111,28640.1277701857
728.352268608111,28640.1277701857
728.452268608111,28640.1277701857
728.552268608111,28640.1277701857
728.652268608111,28640.1277701857
728.752268608111,28640.1277701857
728.852268608111,28640.1277701857
728.952268608111,28640.1277701857
729,28640.1277701857
729.047731391889,28640.1277701857
729.095462783779,28640.1277701857
729.143194175668,28640.1277701857
729.243194175668,28640.1277701857
729.343194175668,28640.1277701857
729.443194175668,28640.1277701857
729.543194175668,28640.1277701857
729.643194175668,28640.1277701857
729.743194175668,28640.1277701857
729.843194175668,28640.1277701857
729.943194175668,28640.1277701857
730,28640.1277701857
730.056805824332,28640.1277701857
730.113611648664,28640.1277701857
730.170417472995,28640.1277701857
730.270417472996,28640.1277701857
730.370417472996,28640.1277701857
730.470417472996,28640.1277701857
730.570417472996,28640.1277701857
730.670417472996,28640.1277701857
730.770417472996,28640.1277701857
730.870417472996,28640.1277701857
730.970417472996,28640.1277701857
731,28640.1277701857
731.029582527004,28640.1277701857
731.059165054009,28640.1277701857
731.088747581013,28640.1277701857
731.188747581013,28640.1277701857
731.288747581013,28640.1277701857
731.388747581013,28640.1277701857
731.488747581013,28640.1277701857
731.588747581013,28640.1277701857
731.688747581013,28640.1277701857
731.788747581013,28640.1277701857
731.888747581013,28640.1277701857
731.988747581013,28640.1277701857
732,28640.1277701857
732.011252418987,28640.1277701857
732.022504837974,28640.1277701857
732.03375725696,28640.1277701857
732.133757256961,28640.1277701857
732.233757256961,28640.1277701857
732.333757256961,28640.1277701857
732.433757256961,28640.1277701857
732.533757256961,28640.1277701857
732.633757256961,28640.1277701857
732.733757256961,28640.1277701857
732.833757256961,28640.1277701857
732.933757256961,28640.1277701857
733,28640.1277701857
733.066242743039,28640.1277701857
733.132485486079,28640.1277701857
733.198728229118,28640.1277701857
733.298728229118,28640.1277701857
733.398728229118,28640.1277701857
733.498728229118,28640.1277701857
733.598728229118,28640.1277701857
733.698728229118,28640.1277701857
733.798728229118,28640.1277701857
733.898728229118,28640.1277701857
733.998728229118,28640.1277701857
734,28640.1277701857
734.001271770882,28640.1277701857
734.002543541764,28640.1277701857
734.003815312646,28640.1277701857
734.016533021465,28640.1277701857
734.029250730283,28640.1277701857
734.041968439102,28640.1277701857
734.054686147921,28640.1277701857
734.154686147921,28640.1277701857
734.254686147921,28640.1277701857
734.354686147921,28640.1277701857
734.454686147921,28640.1277701857
734.554686147921,28640.1277701857
734.654686147921,28640.1277701857
734.754686147921,28640.1277701857
734.854686147921,28640.1277701857
734.954686147921,28640.1277701857
735,28640.1277701857
735.045313852079,28640.1277701857
735.090627704157,28640.1277701857
735.135941556236,28640.1277701857
735.235941556236,28640.1277701857
735.335941556236,28640.1277701857
735.435941556236,28640.1277701857
735.535941556236,28640.1277701857
735.635941556236,28640.1277701857
735.735941556236,28640.1277701857
735.835941556236,28640.1277701857
735.935941556236,28640.1277701857
736,28640.1277701857
736.064058443764,28640.1277701857
736.128116887527,28640.1277701857
736.192175331291,28640.1277701857
736.292175331291,28640.1277701857
736.392175331291,28640.1277701857
736.492175331291,28640.1277701857
736.592175331291,28640.1277701857
736.692175331291,28640.1277701857
736.792175331291,28640.1277701857
736.892175331291,28640.1277701857
736.992175331291,28640.1277701857
737,28640.1277701857
737.007824668709,28640.1277701857
737.015649337418,28640.1277701857
737.023474006127,28640.1277701857
737.101720693215,28640.1277701857
737.179967380304,28640.1277701857
737.258214067392,28640.1277701857
737.336460754481,28640.1277701857
737.436460754481,28640.1277701857
737.536460754481,28640.1277701857
737.636460754481,28640.1277701857
737.736460754481,28640.1277701857
737.836460754481,28640.1277701857
737.936460754481,28640.1277701857
738,28640.1277701857
738.063539245519,28640.1277701857
738.127078491039,28640.1277701857
738.190617736558,28640.1277701857
738.290617736558,28640.1277701857
738.390617736558,28640.1277701857
738.490617736558,28640.1277701857
738.590617736558,28640.1277701857
738.690617736558,28640.1277701857
738.790617736558,28640.1277701857
738.890617736558,28640.1277701857
738.990617736558,28640.1277701857
739,28640.1277701857
739.000089216951,-189832.167422685
739.000178433901,-189830.244535072
739.000267650852,-189828.321639238
739.000356867803,-189826.398750848
739.000533573337,-189822.590213759
739.000710278871,-189818.781677963
739.000886984405,-189814.97314262
739.001063689939,-189811.1646018
739.001508687591,-189801.573550236
739.001638413206,-189798.777565706
739.001768138821,-189795.981584325
739.001897864437,-189793.185596738
739.002027590052,-189790.389611022
739.002170288655,-189787.314019776
739.002312987258,-189784.238421907
739.002455685861,-189781.162825493
739.002598384465,-189778.087228085
739.003014086458,-189769.127555512
739.003429788451,-189760.167875211
739.003845490444,-189751.2081848
739.004261192438,-189742.248486799
739.004676894431,-189733.288780368
739.005467513739,-189716.248384768
739.006258133048,-189699.207958304
739.007048752356,-189682.167500914
739.007839371665,-189665.127013925
739.008629990974,-189648.086496015
739.010395300672,-189610.037996106
739.01216061037,-189571.98934474
739.013925920068,-189533.940541098
739.015691229766,-189495.891586004
739.017456539464,-189457.842478696
739.020828850746,-189385.155981811
739.024201162029,-189312.468931238
739.027573473311,-189239.781326964
739.030945784594,-189167.093169512
739.034318095876,-189094.404458992
739.040091033675,-188969.969999515
739.045863971473,-188845.533920981
739.051636909272,-188721.096224529
739.05740984707,-188596.656911051
739.063182784868,-188472.215981801
739.073827779134,-188242.74920728
739.0844727734,-188013.276949068
739.095117767665,-187783.799213902
739.105762761931,-187554.316008544
739.116407756197,-187324.827339622
739.15275257952,-186541.25130256
739.189097402843,-185757.611922632
739.225442226166,-184973.909467593
739.261787049489,-184190.144205252
739.361787049489,-182033.352113387
739.461787049489,-179876.092154243
739.561787049489,-177718.369905499
739.661787049489,-175560.190944839
739.761787049489,-173401.560849926
739.861787049489,-171242.485198447
739.961787049489,-169082.969568065
740,-168257.639910557
740.000387644079,-119876.741153748
740.000775288159,-119872.2763968
740.001162932238,-119867.811637796
740.001550576317,-119863.346873541
740.003128940273,-119845.167733104
740.004707304228,-119826.988531664
740.006285668183,-119808.809269678
740.009220098687,-119775.010959182
740.012154529192,-119741.212439712
740.015088959696,-119707.413711008
740.0180233902,-119673.61477313
740.024004804869,-119604.719851063
740.029986219537,-119535.824060923
740.035967634206,-119466.927403428
740.041949048874,-119398.029879029
740.047930463543,-119329.131488281
740.058066573905,-119212.374240127
740.068202684268,-119095.614507946
740.07833879463,-118978.852294064
740.088474904993,-118862.087600962
740.142290379843,-118242.109417986
740.196105854692,-117622.061785376
740.249921329542,-117001.945069866
740.349921329542,-115849.461012767
740.449921329542,-114696.742037826
740.549921329542,-113543.790498124
740.649921329542,-112390.608746745
740.749921329542,-111237.199136762
740.849921329542,-110083.564021269
740.949921329542,-108929.705753338
741,-108351.785753122
741.000715792622,-152031.146876664
741.001431585243,-152015.664363378
741.002147377865,-152000.181829897
741.002863170487,-151984.699276222
741.004170717034,-151956.417067677
741.005478263582,-151928.134792279
741.006785810129,-151899.852450181
741.009398975671,-151843.329259317
741.012012141213,-151786.805802202
741.014625306754,-151730.28207893
741.017238472296,-151673.758089599
741.022545498459,-151558.963820272
741.027852524623,-151444.168454887
741.033159550786,-151329.371994204
741.038466576949,-151214.574439055
741.043773603113,-151099.775790353
741.053382209243,-150891.924967998
741.062990815373,-150684.070568436
741.072599421503,-150476.212596559
741.082208027634,-150268.351057359
741.091816633764,-150060.485955768
741.116338921498,-149529.973768266
741.140861209233,-148999.438492306
741.165383496968,-148468.880210158
741.189905784702,-147938.299004072
741.289905784702,-145774.394103505
741.389905784702,-143610.114935682
741.489905784702,-141445.467078274
741.589905784702,-139280.456108956
741.689905784702,-137115.087605404
741.789905784702,-134949.367145292
741.889905784702,-132783.300306295
741.989905784702,-130616.89266609
742,-130398.192094851
742.000546241649,-92939.1500764561
742.001092483298,-92932.8311532959
742.001638724947,-92926.5122243003
742.002184966596,-92920.1932896889
742.003855724797,-92900.8658896454
742.005526482997,-92881.5384370986
742.007197241198,-92862.2109320403
742.010422890053,-92824.8961412922
742.013648538908,-92787.5811548676
742.016874187763,-92750.2659729844
742.020099836618,-92712.9505955733
742.027630933073,-92625.8276098654
742.035162029527,-92538.7035601414
742.042693125982,-92451.5784474245
742.050224222436,-92364.4522727039
742.057755318891,-92277.3250370322
742.072007550545,-92112.4381051022
742.086259782199,-91947.5473838021
742.100512013854,-91782.6528799698
742.114764245508,-91617.7546003842
742.214764245508,-90460.6492746727
742.314764245508,-89303.3607559954
742.414764245508,-88145.8913974415
742.514764245508,-86988.2435520928
742.614764245508,-85830.4195730275
742.714764245508,-84672.4218133308
742.814764245508,-83514.2526260843
742.914764245508,-82355.9143643666
743,-81368.4643002324
743.000883915651,-114120.425197483
743.001767831302,-114101.253359215
743.002651746954,-114082.081497958
743.003535662605,-114062.909613834
743.005071947265,-114029.587973301
743.006608231925,-113996.266263743
743.008144516586,-113962.944485161
743.009680801246,-113929.622637573
743.013689836641,-113842.666770025
743.017698872036,-113755.710433012
743.021707907431,-113668.753626969
743.025716942826,-113581.796352254
743.031724282727,-113451.494329671
743.037731622629,-113321.191256755
743.04373896253,-113190.887134637
743.049746302432,-113060.58196458
743.061691719363,-112801.470896015
743.073637136294,-112542.355698078
743.085582553225,-112283.236380306
743.097527970156,-112024.112952201
743.197527970156,-109854.72417817
743.297527970156,-107685.053593659
743.397527970156,-105515.106776344
743.497527970156,-103344.889303901
743.597527970156,-101174.406754006
743.697527970156,-99003.6647043307
743.797527970156,-96832.6687325534
743.897527970156,-94661.4244163483
743.997527970156,-92489.9373333907
744,-92436.2544975057
744.002472029844,-92382.5715168055
744.004944059687,-92328.8883912607
744.007416089531,-92275.2051210583
744.032136387968,-91738.3644795299
744.056856686405,-91201.5094614945
744.081576984843,-90664.6401512109
744.10629728328,-90127.7566329478
744.20629728328,-87955.7807047906
744.30629728328,-85783.5792320295
744.40629728328,-83611.1577923405
744.50629728328,-81438.5219633994
744.60629728328,-79265.6773228792
744.70629728328,-77092.6294484574
744.80629728328,-74919.3839178083
744.90629728328,-72745.9463086072
745,-70709.206862382
745.00210900189,-50397.8060479263
745.00421800378,-50373.2968675299
745.00632700567,-50348.787641824
745.00843600756,-50324.2783708306
745.01054500945,-50299.7690545717
745.015621602085,-50240.7723290725
745.020698194719,-50181.7753417438
745.025774787353,-50122.7780928708
745.030851379987,-50063.7805827865
745.038566698529,-49974.1166778691
745.046282017071,-49884.4521713952
745.053997335613,-49794.7870644305
745.061712654155,-49705.1213580597
745.080569030521,-49485.9742536914
745.099425406887,-49266.8235911718
745.118281783253,-49047.6693862708
745.218281783253,-47885.3821904758
745.318281783253,-46722.9981641541
745.418281783254,-45560.519660388
745.518281783254,-44397.9490322601
745.618281783254,-43235.2886328513
745.718281783254,-42072.5408152433
745.818281783254,-40909.7079325186
745.918281783254,-39746.7923377581
746,-38796.4186797137
746.001879440592,-54360.8438660235
746.003758881183,-54319.9677112724
746.005638321775,-54279.0915073403
746.007517762366,-54238.215254251
746.010920589233,-54164.2065052894
746.0143234161,-54090.1975955466
746.017726242967,-54016.1885252731
746.021129069833,-53942.1792946816
746.027767065516,-53797.8068245067
746.034405061198,-53653.4337467311
746.04104305688,-53509.060062985
746.047681052562,-53364.6857749107
746.06096426222,-53075.7783950681
746.074247471877,-52786.8686148579
746.087530681535,-52497.9564473582
746.100813891193,-52209.0419056341
746.200813891193,-50033.9314002788
746.300813891193,-47858.6926537897
746.400813891193,-45683.3312438422
746.500813891193,-43507.8527481121
746.600813891193,-41332.2627442745
746.700813891193,-39156.5668100045
746.800813891193,-36980.7705229772
746.900813891193,-34804.879460868
747,-32646.6096581219
747.004509361713,-23230.9462816902
747.008240003685,-23187.5268061031
747.011970645657,-23144.1072652872
747.01570128763,-23100.6876593664
747.019431929602,-23057.2679884569
747.023162571574,-23013.8482526868
747.030007811528,-22934.1785496886
747.036853051483,-22854.5086294787
747.043698291437,-22774.8384928162
747.050543531391,-22695.1681404526
747.057388771345,-22615.4975731426
747.075532643766,-22404.3231368349
747.093676516187,-22193.1472097672
747.111820388608,-21981.969805995
747.129964261029,-21770.7909395734
747.14810813345,-21559.6106245574
747.215591064082,-20774.1502431527
747.283073994713,-19988.6707403669
747.350556925344,-19203.1728393334
747.418039855975,-18417.6572631865
747.518039855975,-17253.6051675617
747.618039855975,-16089.5182002037
747.718039855975,-14925.3987141942
747.818039855975,-13761.2490626147
747.918039855976,-12597.0715985473
748,-11642.8909823692
748.081960144024,-10688.6945594466
748.163920288049,-9734.48362530239
748.245880432073,-8780.25947545974
748.327840576098,-7826.02340544169
748.427840576098,-6661.74072904086
748.527840576098,-5497.44458926121
748.627840576098,-4333.13733918447
748.727840576098,-3168.82133189234
748.827840576098,-2004.49892046657
748.927840576098,-840.172457988862
748.999999999993,-8.47160347814206e-08
749,0
749.072159423902,0
749.144318847804,0
749.216478271706,0
749.316478271706,0
749.416478271706,0
749.516478271706,0
749.616478271706,0
749.716478271706,0
749.816478271706,0
749.916478271706,0
750,0
750.083521728294,0
750.167043456588,0
750.267043456588,0
750.367043456588,0
750.467043456588,0
750.567043456588,0
750.667043456588,0
750.767043456588,0
750.867043456588,0
750.967043456588,0
751,0
751.032956543412,0
751.065913086823,0
751.165913086823,0
751.265913086823,0
751.365913086823,0
751.465913086823,0
751.565913086823,0
751.665913086823,0
751.765913086823,0
751.865913086823,0
751.965913086823,0
752,0
752.034086913177,0
752.068173826354,0
752.168173826354,0
752.268173826354,0
752.368173826354,0
752.468173826354,0
752.568173826354,0
752.668173826354,0
752.768173826354,0
752.868173826354,0
752.968173826354,0
753,0
753.031826173646,0
753.063652347292,0
753.163652347292,0
753.263652347292,0
753.363652347292,0
753.463652347293,0
753.563652347293,0
753.663652347293,0
753.763652347293,0
753.863652347293,0
753.963652347293,0
754,0
754.036347652707,0
754.072695305415,0
754.172695305415,0
754.272695305415,0
754.372695305415,0
754.472695305415,0
754.572695305415,0
754.672695305415,0
754.772695305415,0
754.872695305415,0
754.972695305415,0
755,0
755.027304694585,0
755.05460938917,0
755.15460938917,0
755.25460938917,0
755.35460938917,0
755.45460938917,0
755.55460938917,0
755.65460938917,0
755.75460938917,0
755.85460938917,0
755.95460938917,0
756,0
756.04539061083,0
756.090781221659,0
756.190781221659,0
756.290781221659,0
756.390781221659,0
756.49078122166,0
756.59078122166,0
756.69078122166,0
756.79078122166,0
756.89078122166,0
756.99078122166,0
757,0
757.00921877834,0
757.018437556681,0
757.110625340084,0
757.202813123488,0
757.295000906892,0
757.395000906892,0
757.495000906892,0
757.595000906892,0
757.695000906892,0
757.795000906892,0
757.895000906892,0
757.995000906892,0
758,0
758.000000000007,1.2984188864948e-07
758.004999093115,89.2104828577841
758.009998186223,178.42096590471
758.014997279331,267.631449589602
758.029994558656,535.262907661918
758.04499183798,802.894382959342
758.059989117304,1070.52588409443
758.1199782346,2141.05231926251
758.179967351897,3211.57985683757
758.239956469193,4282.1090480231
758.339956469193,6066.65321691349
758.439956469193,7851.20606576649
758.539956469193,9635.77014783917
758.639956469193,11420.3480163886
758.739956469193,13204.9422246719
758.839956469193,14989.555325946
758.939956469193,16774.1898734682
759,17845.7588356584
759.060043530807,18917.3370029164
759.120087061613,19988.9249279469
759.18013059242,21060.5231634546
759.240174123227,22132.1322621445
759.340174123227,23916.8781989217
759.440174123227,25701.6583537894
759.540174123227,27486.475280005
759.640174123227,29271.3315308253
759.740174123227,31056.2296595073
759.840174123227,32841.1722193084
759.940174123227,34626.1617634855
760,35694.0709283919
760.059825876773,36761.9983702049
760.119651753547,37829.9446356399
760.17947763032,38897.9102714132
760.27947763032,40683.078264296
760.37947763032,42468.3044581025
760.47947763032,44253.5914060901
760.57947763032,46038.9416615158
760.67947763032,47824.3577776363
760.77947763032,49609.8423077094
760.87947763032,51395.3978049915
760.97947763032,53181.0268227398
761,53547.4895352764
761.02052236968,53913.9554738606
761.04104473936,54280.4246605615
761.06156710904,54646.8971174478
761.16156710904,56432.6665656998
761.26156710904,58218.5167368877
761.36156710904,60004.4501842683
761.46156710904,61790.4694610995
761.56156710904,63576.5771206376
761.66156710904,65362.7757161396
761.76156710904,67149.0678008634
761.86156710904,68935.4559280653
761.96156710904,70721.9426510023
762,71408.5679133861
762.000994237409,51097.6400110278
762.001988474818,51106.1148368959
762.002982712227,51114.5896672198
762.003976949636,51123.0645020982
762.005970962533,51140.061391665
762.007964975431,51157.0582992817
762.009958988329,51174.0552249866
762.013851913402,51207.238491874
762.017744838475,51240.4218276922
762.021637763548,51273.6052325203
762.025530688621,51306.7887063696
762.034223348733,51380.8855937094
762.042916008846,51454.9828259878
762.051608668958,51529.0804037063
762.06030132907,51603.1783273617
762.068993989182,51677.276597451
762.093128077772,51883.0030395917
762.117262166361,52088.7321666003
762.141396254951,52294.4639891123
762.165530343541,52500.1985177581
762.265530343541,53352.6920495458
762.365530343541,54205.2329813621
762.465530343541,55057.8220697276
762.565530343541,55910.4600711631
762.665530343541,56763.1477421891
762.765530343541,57615.8858393262
762.865530343541,58468.6751190954
762.965530343541,59321.5163380163
763,59615.4999505678
763.00129407279,83344.5989431597
763.002588145579,83367.7281112882
763.003882218369,83390.8572994107
763.005176291159,83413.9865075326
763.007412254611,83453.9503529063
763.009648218063,83493.9142579611
763.011884181515,83533.8782227095
763.014120144967,83573.84224718
763.019092093404,83662.7075404615
763.024064041841,83751.5731294964
763.029035990278,83840.4390145971
763.034007938715,83929.3051960774
763.042262765974,84076.8486078883
763.050517593233,84224.3928389878
763.058772420492,84371.9378907996
763.067027247751,84519.4837647644
763.095505581078,85028.5086912812
763.123983914404,85537.5434789771
763.15246224773,86046.588186823
763.25246224773,87834.1483065829
763.35246224773,89621.8340243513
763.45246224773,91409.6478933846
763.55246224773,93197.5924669375
763.65246224773,94985.6702982694
763.75246224773,96773.8839406376
763.85246224773,98562.2359472964
763.95246224773,100350.728871506
764,101200.988363043
764.04753775227,102051.280550943
764.09507550454,102901.605709505
764.14261325681,103751.96411301
764.24261325681,105540.880362693
764.34261325681,107329.947491484
764.44261325681,109119.168052637
764.54261325681,110908.544599414
764.64261325681,112698.07968507
764.74261325681,114487.77586286
764.84261325681,116277.635686045
764.94261325681,118067.661707881
765,119094.9753879
765.05738674319,120122.34512448
765.114773486379,121149.771400155
765.214773486379,122940.262679232
765.314773486379,124730.929659167
765.414773486379,126521.774893218
765.514773486379,128312.800934638
765.614773486379,130104.010336688
765.714773486379,131895.405652625
765.81477348638,133686.989435703
765.91477348638,135478.764239182
766,137005.984126595
766.08522651362,138533.346197952
766.170453027241,140060.852033849
766.255679540861,141588.503214872
766.355679540861,143381.150685013
766.455679540861,145174.002986279
766.555679540861,146967.062671924
766.655679540861,148760.332295204
766.755679540861,150553.814409378
766.855679540862,152347.511567704
766.955679540862,154141.426323435
767,154936.567836198
767.044320459138,155731.752815507
767.088640918277,156526.981483643
767.132961377415,157322.2540629
767.232961377415,159116.785531965
767.332961377415,160911.544231412
767.432961377415,162706.5327145
767.532961377416,164501.753534486
767.632961377416,166297.209244623
767.732961377416,168092.902398173
767.832961377416,169888.835548392
767.932961377416,171685.011248533
768,172889.279773787
768.067038622584,174093.659222002
768.134077245169,175298.15036243
768.201115867753,176502.753964328
768.301115867753,178299.84462601
768.401115867753,180097.189790805
768.501115867753,181894.792011973
768.601115867753,183692.653842761
768.701115867753,185490.777836437
768.801115867753,187289.166546254
768.901115867753,189087.822525469
769,190866.673196439
769.098884132247,192645.790170667
769.197768264493,194425.175916887
769.29665239674,196204.832903832
769.39665239674,198004.85097515
769.49665239674,199805.151521435
769.59665239674,201605.737095958
769.69665239674,203406.610251972
769.79665239674,205207.773542733
769.89665239674,207009.2295215
769.99665239674,208810.980741532
770,208871.301361167
770.000407279696,149609.890013147
770.000814559392,149613.403276945
770.001221839088,149616.9165448
770.001629118784,149620.429813921
770.003040061003,149632.600875922
770.004451003222,149644.771965084
770.005861945441,149656.94308034
770.008553473465,149680.160899163
770.011245001489,149703.378814189
770.013936529513,149726.596824903
770.016628057538,149749.814931744
770.022574970791,149801.115524705
770.028521884044,149852.416586435
770.034468797297,149903.718117139
770.04041571055,149955.020116977
770.046362623804,150006.322586108
770.055621387379,150086.196458394
770.064880150955,150166.071469214
770.074138914531,150245.947619159
770.083397678106,150325.824908832
770.092656441682,150405.703338832
770.134632091553,150767.85553879
770.176607741425,151130.031244919
770.218583391296,151492.230513169
770.260559041167,151854.453399519
770.360559041167,152717.484627838
770.460559041167,153580.65097497
770.560559041167,154443.95319743
770.660559041167,155307.39205175
770.760559041167,156170.968294439
770.860559041167,157034.682682022
770.960559041167,157898.535971018
771,158239.286352843
771.000112528164,220892.808036809
771.000225056328,220894.83799533
771.000337584491,220896.867950689
771.001462866129,220917.167524563
771.002588147767,220937.467140323
771.003713429405,220957.76679561
771.006053894216,220999.9880234
771.008394359027,221042.209424195
771.010734823838,221084.430997432
771.013075288649,221126.652743315
771.019140761958,221236.074065335
771.025206235267,221345.496547616
771.031271708576,221454.920190919
771.037337181886,221564.344995616
771.043402655195,221673.770962342
771.051861888151,221826.384200062
771.060321121108,221978.999700666
771.068780354064,222131.617465637
771.077239587021,222284.237496663
771.085698819977,222436.859795147
771.117121342054,223003.807855931
771.14854386413,223570.787304584
771.179966386207,224137.798220323
771.211388908284,224704.840682365
771.311388908284,226509.624897152
771.411388908284,228314.731964207
771.511388908284,230120.164436785
771.611388908284,231925.924868141
771.711388908284,233732.015811535
771.811388908284,235538.439820226
771.911388908284,237345.19944746
772,238946.4713907
772.000043315061,32949.4525315891
772.000086630122,32949.4525315891
772.000129945182,32949.4525315891
772.000435697562,32949.4525315891
772.000741449942,32949.4525315891
772.001047202321,32949.4525315891
772.002644527914,32949.4525315891
772.004241853506,32949.4525315891
772.005839179099,32949.4525315891
772.007436504691,32949.4525315891
772.010144421806,32949.4525315891
772.01285233892,32949.4525315891
772.015560256035,32949.4525315891
